,links,titulos
289,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909471&t=pt-reforca-que-lula-sera-candidato-aconteca-o-que-acontecer,Estadão Conteúdo - Política
290,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/imaginavamos-uma-queda-de-bolsonaro-na-pesquisa-diz-presidente-do-pdt.htm, Maia não vê surpresa em Datafolha e diz que indefinição aumenta sem Lula 
291,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909459&t=clima-de-campanha-eleitoral-ainda-nao-comecou-no-pais-diz-colunista,Estadão Conteúdo - Política
292,https://www1.folha.uol.com.br/ilustrissima/2018/04/pessimista-com-judiciario-lula-planejou-todos-os-passos-de-sua-prisao.shtml," Barbosa teve desempenho aquém do potencial, diz presidente do PSB sobre pesquisa "
293,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909458&t=eleitores-acreditam-que-lula-nao-sera-candidato-diz-colunista,Estadão Conteúdo - Política
294,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/pt-critica-datafolha-e-reforca-que-lula-sera-candidato-aconteca-o-que-acontecer.htm, Datafolha: Temer tem pior índice entre candidatos à reeleição e seu apoio afastaria 86% dos eleitores 
295,http://congressoemfoco.uol.com.br/noticias/eleicao-muda-mapa-do-poder-psb-cresce-nos-estados-psdb-encolhe-e-pt-perde-sua-unica-capital/,UOL Notícias - Política
296,https://www1.folha.uol.com.br/poder/2018/04/eleitor-de-baixa-renda-e-petistas-reduzem-crenca-em-candidatura-de-lula.shtml, 'A velha política morreu em praça pública' 
297,https://www1.folha.uol.com.br/poder/2018/04/maioria-ve-como-justa-prisao-de-ex-presidente.shtml,Estadão Conteúdo
298,http://painel.blogfolha.uol.com.br/?p=21971, PT reforça que Lula será candidato aconteça o que acontecer 
299,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909451&t=pesquisa-mostra-indice-elevado-de-votos-brancos-ou-nulos,Band
300,http://painel.blogfolha.uol.com.br/?p=21967," Presidente do PDT celebra índice de Ciro no Datafolha, mas admite preocupação com Bolsonaro "
301,https://www1.folha.uol.com.br/poder/2018/04/ciro-e-marina-herdam-votos-de-lula-mas-perdem-para-indecisos.shtml,Estadão Conteúdo - Política
302,https://www1.folha.uol.com.br/poder/2018/04/prisao-enfraquece-lula-e-poe-marina-perto-de-bolsonaro-diz-datafolha.shtml," Clima de campanha eleitoral ainda não começou no país, diz colunista "
303,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/manuela-davila-comemora-resultado-do-datafolha-e-convoa-militantes-nas-redes.htm,Band
304,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/bolsonaro-e-ciro-trazem-instabilidade-afirma-meirelles.htm," Pessimista com Judiciário, Lula planejou todos os passos de sua prisão "
305,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909438&t=alckmin-aparece-empatado-com-bolsonaro-em-sp-aponta-pesquisa," Eleitores acreditam que Lula não será candidato, diz colunista "
306,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909437&t=datafolha-2-3-dos-eleitores-de-lula-diz-que-votara-em-quem-ele-apoiar,Band
307,http://congressoemfoco.uol.com.br/noticias/maioria-considera-justa-prisao-de-lula-e-nao-acredita-que-ele-concorrera-em-outubro-aponta-datafolha/," PT critica Datafolha e reforça que Lula será candidato ""aconteça o que acontecer"" "
308,https://noticias.uol.com.br/ultimas-noticias/deutschewelle/2018/04/15/quem-vai-ficar-com-o-espolio-eleitoral-de-lula.htm,Estadão Conteúdo - Política
309,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/15/datafolha-pesquisa-espontanea-mostra-indice-elevado-de-votos-brancos-ou-nulos--.htm," Eleição muda mapa do poder: PSB cresce nos estados, PSDB encolhe e PT perde sua única capital "
310,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/15/amigos-eternos-estrelas-e-condenacoes-o-que-mudou-ou-nao-nos-companheiros-de-palanque-de-lula-desde-1989.htm," ""Amigos eternos"", estrelas e condenações: o que mudou (ou não) nos companheiros de palanque de Lula desde 1989 "
311,http://painel.blogfolha.uol.com.br/?p=21967,UOL Notícias - Política
312,http://painel.blogfolha.uol.com.br/?p=21971," Sem Lula, índice de nordestinos que rejeitam escolher candidato dá salto e chega a 34% "
313,https://www1.folha.uol.com.br/poder/2018/04/prisao-enfraquece-lula-e-poe-marina-perto-de-bolsonaro-diz-datafolha.shtml,Folha.com - Brasil
314,https://www1.folha.uol.com.br/poder/2018/04/alckmin-deixa-governo-paulista-com-aprovacao-de-36.shtml," PSDB perdeu terreno para outros nomes no Sul e no Sudeste, mostra Datafolha "
315,https://www1.folha.uol.com.br/poder/2018/04/ciro-e-marina-herdam-votos-de-lula-mas-perdem-para-indecisos.shtml,Folha.com - Brasil
316,https://www1.folha.uol.com.br/poder/2018/04/maioria-ve-como-justa-prisao-de-ex-presidente.shtml," Prisão enfraquece Lula e põe Marina perto de Bolsonaro, diz Datafolha "
317,https://www1.folha.uol.com.br/poder/2018/04/doria-lidera-disputa-pelo-governo-mas-rejeicao-sobe.shtml,Folha.com - Brasil
318,http://congressoemfoco.uol.com.br/noticias/pre-candidato-a-presidente-alvaro-dias-defende-nova-reforma-da-previdencia-temos-de-enfrentar-o-debate/, Alckmin deixa governo paulista com aprovação de 36% 
319,http://congressoemfoco.uol.com.br/noticias/jair-bolsonaro-acusa-pgr-de-fazer-politica-em-vez-de-cumprir-sua-funcao-constitucional/,Folha.com - Brasil
320,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/14/tribunal-recebe-chuva-de-pedidos-independentes-de-habeas-corpus-contra-prisao-de-lula.htm," Ciro e Marina herdam votos de Lula, mas perdem para indecisos "
321,https://www1.folha.uol.com.br/colunas/monicabergamo/2018/04/criminalistas-calculam-que-lula-pode-ficar-ate-seis-anos-em-regime-fechado.shtml,Folha.com - Brasil
322,http://painel.blogfolha.uol.com.br/?p=21955, Maioria vê como justa prisão de ex-presidente 
323,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/14/prisao-de-lula-provoca-nas-redes-temor-por-bolsonaro-presidente-diz-fgv.htm,Folha.com - Brasil
324,https://noticias.uol.com.br/ultimas-noticias/deutschewelle/2018/04/14/o-brasil-depois-da-prisao-de-lula.htm," Doria lidera disputa pelo governo de SP com 29%, mas rejeição sobe "
325,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/14/justica-multa-manifestantes-de-lula-em-curitiba.htm,Folha.com - Brasil
326,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/14/57-consideram-lula-culpado-mostra-ipsos-95-querem-lava-jato-continuando.htm," Pré-candidato a presidente, Alvaro Dias defende nova reforma da Previdência: ""Temos de enfrentar o debate"" "
327,http://congressoemfoco.uol.com.br/opiniao/colunistas/chegadejustificar/,Congresso em Foco
328,http://congressoemfoco.uol.com.br/opiniao/colunistas/o-sistema-politico-brasileiro-faliu-e-precisa-ser-reinventado/, Jair Bolsonaro acusa PGR de fazer política em vez de cumprir sua função constitucional 
329,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/14/democratas-dobra-de-tamanho-na-camara-e-passa-a-ser-quinta-maior-bancada.htm,Congresso em Foco
330,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/14/novo-encontro-entre-moro-e-lula-ira-coincidir-com-periodo-eleitoral.htm," Tribunal recebe ""chuva"" de pedidos independentes de habeas corpus contra prisão de Lula "
331,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/14/pt-lancara-frente-de-esquerda-no-congresso-vai-usar-alckmin-fora-da-lava-jato.htm,UOL Notícias - Política
332,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/13/pgr-denuncia-jair-bolsonaro-por-racismo.htm, Criminalistas calculam que Lula pode ficar até seis anos em regime fechado 
333,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/13/lula-toma-seu-primeiro-banho-de-sol.htm,Folha.com - Brasil
334,http://congressoemfoco.uol.com.br/noticias/um-em-cada-seis-parlamentares-trocou-de-partido-no-ultimo-mes-mdb-foi-o-maior-perdedor-veja-lista/," A Lula, aliados fazem análise pessimista sobre revisão da prisão em segunda instância "
335,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/13/nao-podemos-fechar-espaco-para-quem-quer-se-somar-a-luta-diz-jaques-wagner.htm,Folha.com - Brasil
336,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/13/defesa-de-lula-recorre-ao-stf.htm," Prisão de Lula provoca nas redes temor por Bolsonaro presidente, mostra estudo da FGV "
337,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/13/prefeitura-de-curitiba-pede-transferencia-de-lula.htm,Estadão Conteúdo - Política
338,http://congressoemfoco.uol.com.br/noticias/pt-vai-a-justica-para-impedir-pesquisa-datafolha-sem-lula/," Lava Jato, outsiders, Judiciário à prova: 1ª semana pós-prisão de Lula dá pistas de para onde vai o país "
339,http://congressoemfoco.uol.com.br/noticias/ausente-de-manifestacoes-ciro-gomes-pede-para-visitar-lula-na-prisao/,DW
340,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/13/tem-que-fechar-o-supremo-tribunal-federal-diz-deputado-do-pt.htm," ""Tem que fechar o Supremo Tribunal Federal"", diz deputado do PT "
341,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/13/alckmin-richa-e-marconi-devem-ser-julgados-so-depois-da-eleicao-dizem-juristas.htm,UOL Notícias - Política
342,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/13/sem-efeito-sobre-prisao-ultimo-embargo-de-lula-no-trf-4-sera-julgado-na-quarta.htm," Alckmin, Richa e Marconi devem ser julgados só depois da eleição, dizem juristas "
343,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909177&t=doria-desconversa-sobre-sair-a-presidente-ja,Estadão Conteúdo - Política
344,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/13/promotor-do-caso-de-alckmin-foi-assessor-de-ex-secretario-do-tucano.htm," Sem efeito sobre prisão, último embargo de Lula no TRF-4 será julgado na quarta "
345,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/13/ciro-pede-para-visitar-lula-na-cadeia.htm,UOL Notícias - Política
346,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/13/bairro-de-acampamento-pro-lula-em-curitiba.htm, Doria desconversa sobre sair a presidente já 
347,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/13/ex-ministro-aldo-rebelo-sera-candidato-a-presidencia-pelo-solidariedade.htm,Band
348,http://congressoemfoco.uol.com.br/noticias/chapa-joaquim-barbosa-marina-jogo-comecando-para-valer/, Promotor do caso de Alckmin foi assessor de ex-secretário do tucano 
349,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909065&t=ciro-gomes-afirma-que-nao-deve-receber-apoio-do-pt,Estadão Conteúdo - Política
350,http://congressoemfoco.uol.com.br/noticias/querem-colocar-todos-os-politicos-no-mesmo-lamacal-critica-o-senador-alvaro-dias/," Após ausência em São Bernardo, Ciro pede para visitar Lula na cadeia "
351,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/12/aldo-rebelo-anuncia-saida-do-psb-por-causa-de-joaquim-barbosa.htm,Estadão Conteúdo - Política
352,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/12/ciro-se-defende-de-acusacao-de-agressao-a-youtuber-agora-virei-a-bola-da-vez.htm, Abrir a casa para ajudar ou cobrar que saiam? Acampamento pró-Lula em Curitiba divide bairro 
353,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909027&t=planos-b-de-lula-evitam-se-colocar-como-alternativa-ao-planalto,UOL Notícias - Política
354,http://congressoemfoco.uol.com.br/noticias/acompanhe-ao-vivo-entrevista-com-alvaro-dias-pre-candidato-a-presidencia-da-republica-envie-perguntas/, Ex-ministro Aldo Rebelo será candidato à Presidência pelo Solidariedade 
355,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909024&t=psb-cobra-mais-entrosamento-de-joaquim-barbosa,Estadão Conteúdo - Política
356,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909019&t=ciro-gomes-acredita-que-tera-apoio-do-pt-nas-eleicoes-deste-ano, Chapa Joaquim Barbosa-Marina: jogo começando para valer 
357,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/12/marina-afirma-ser-contra-a-privatizacao-da-eletrobras.htm,Congresso em Foco
358,https://noticias.uol.com.br/ultimas-noticias/bbc/2018/04/12/os-6-dias-de-tensao-em-que-alckmin-perdeu-foro-privilegiado-mas-conseguiu-escapar-da-lava-jato.htm, Ciro Gomes afirma que não deve receber apoio do PT 
359,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/12/em-curitiba-eleitor-de-bolsonaro-lucra-com-apoiadores-de-lula.htm,Band
360,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000909003&t=psdb-tenta-alckmin-senador-e-doria-presidente," ""Querem colocar todos os políticos no mesmo lamaçal"", critica o senador Alvaro Dias "
361,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/12/psb-cobra-mais-entrosamento-de-joaquim-barbosa.htm,Congresso em Foco
362,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/11/fhc-diz-que-alckmin-e-competitivo-mas-eleicao-sera-dificil.htm, Aldo Rebelo anuncia saída do PSB por causa de Joaquim Barbosa 
363,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/11/pt-so-aposta-no-presidente-lula-diz-haddad-sobre-disputa-pela-presidencia.htm,Estadão Conteúdo - Política
364,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/11/pt-pede-doacao-de-alimentos-colchao-e-cobertores-para-vigilia-de-lula.htm," Ciro Gomes diz que virou ""a bola da vez"" da ""turma fascista"" após prisão de Lula "
365,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/11/stj-acolhe-pedido-da-pgr-e-investigacao-contra-alckmin-nao-sera-feita-pela-lava-jato.htm,UOL Notícias - Política
366,http://congressoemfoco.uol.com.br/opiniao/psdb-e-pt-poquer-sabao-em-po-e-refrigerante/, 'Planos B' de Lula evitam se colocar como alternativa ao Planalto 
367,http://congressoemfoco.uol.com.br/noticias/alvaro-dias-abre-serie-%e2%80%9cencontro-com-os-presidenciaveis%e2%80%9d/,Band
368,https://economia.uol.com.br/noticias/bloomberg/2018/04/11/queridinho-dos-investidores-brasil-fica-vulneravel-com-eleicao.htm," Acompanhe ao vivo entrevista com Alvaro Dias, pré-candidato à Presidência da República. Envie perguntas "
369,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/11/meirelles-coloco-meu-nome-a-disposicao-do-mdb-para-ser-candidato-a-presidencia.htm,Congresso em Foco
370,https://www3.uol.com.br/uolmais/2018/04/11/jaques-wagner-defende-candidatura-de-lula-mas-nao-descarta-outro-nome.htm," Jaques Wagner defende candidatura de Lula, mas não descarta outro nome "
371,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/11/jaques-wagner-defende-candidatura-de-lula-mas-nao-descarta-outro-nome-no-futuro.htm,UOL Notícias
372,https://noticias.uol.com.br/ultimas-noticias/bbc/2018/04/11/em-6-perguntas-o-que-acontece-se-lula-se-candidatar-a-presidente.htm," Jaques Wagner defende candidatura de Lula, mas não descarta outro nome no futuro "
373,https://www3.uol.com.br/uolmais/2018/04/11/em-6-perguntas-o-que-acontece-se-lula-se-candidatar-a-presidente.htm,UOL Notícias - Política
374,http://congressoemfoco.uol.com.br/noticias/alckmin-perde-foro-e-lava-jato-pede-para-investiga-lo-em-sao-paulo/, Em 6 perguntas: o que acontece se Lula se candidatar a presidente? 
375,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/11/pt-avalia-como-funcionar-sem-a-presenca-de-lula.htm,BBC Brasil
376,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/11/vitrine-lula-atrai-politicos-mesmo-com-restricoes-na-prisao.htm, Em 6 perguntas: o que acontece se Lula se candidatar a presidente? 
377,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/pt-mantem-estrategia-e-programacao-por-lula-mesmo-com-adiamento-no-stf.htm,BBC Brasil
378,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/lula-apresenta-ao-trf-4-recurso-que-alega-ter-sido-ignorado-por-moro.htm," Alckmin perde foro privilegiado, e Lava Jato pede para investigá-lo em São Paulo "
379,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/10/na-espanha-dilma-confirma-tendencia-a-disputar-vaga-no-senado.htm,Congresso em Foco
380,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/instituto-lula-diz-que-vai-recorrer-de-decisao-sobre-bloqueio-de-bens-do-ex-presidente.htm, PT avalia como funcionar sem a presença de Lula 
381,https://noticias.uol.com.br/ultimas-noticias/bbc/2018/04/10/depois-da-cadeia-lula-dificilmente-voltara-a-politica-diz-vice-da-chapa-do-petista-em-89-e-94.htm,Estadão Conteúdo - Política
382,https://noticias.uol.com.br/ultimas-noticias/bbc/2018/04/10/quem-sao-os-colegas-de-prisao-de-lula-em-curitiba.htm," ""Vitrine"" em ano eleitoral, Lula atrai políticos mesmo com restrições na prisão "
383,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/temer-da-posse-a-novos-ministros.htm,UOL Notícias - Política
384,https://noticias.uol.com.br/ultimas-noticias/efe/2018/04/10/em-conferencia-na-espanha-dilma-diz-que-pt-nao-retirara-candidatura-de-lula.htm, PT mantém estratégia e programação por Lula mesmo com adiamento no STF 
385,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/apos-prisao-de-lula-lider-petista-volta-a-falar-em-boicote-a-eleicao.htm,UOL Notícias - Política
386,https://www3.uol.com.br/uolmais/2018/04/10/lindbergh-diz-que-nao-e-hora-de-pensar-em-eleicoes.htm, Lula apresenta ao TRF-4 recurso que alega ter sido ignorado por Moro em pedido de prisão 
387,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/10/sem-huck-barbosa-e-unica-possibilidade-de-outsider-na-eleicao-diz-consultor.htm,UOL Notícias - Política
388,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000908614&t=alckmin-explica-inauguracoes-de-obras-do-metro-no-fim-da-gestao," Na Espanha, Dilma confirma ""tendência"" a disputar vaga no Senado em MG "
389,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000908606&t=ciro-gomes-defende-estado-necessario-em-debate-de-presidenciaveis,Estadão Conteúdo - Política
390,http://congressoemfoco.uol.com.br/noticias/mdb-e-psb-sao-os-que-mais-perderam-deputados-na-janela-partidaria-dem-o-que-mais-ganhou-veja-os-numeros-e-quem-trocou-de-partido/, Lula e Instituto recorrem de decisão sobre bloqueio de bens do ex-presidente 
391,https://noticias.uol.com.br/ultimas-noticias/deutschewelle/2018/04/10/dois-nomes-que-podem-redesenhar-a-corrida-eleitoral.htm,UOL Notícias - Política
392,https://noticias.uol.com.br/ultimas-noticias/bbc/2018/04/10/os-4-governadores-citados-na-lava-jato-que-perderam-foro-privilegiado-para-disputar-eleicoes.htm," 'Depois da cadeia, Lula dificilmente voltará à política', diz vice da chapa do petista em 89 e 94 "
393,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/entrevista-cristovam-buarque.htm,BBC Brasil
394,https://www3.uol.com.br/uolmais/2018/04/10/um-caminho-e-nao-participar-da-eleicao-diz-lindbergh.htm, Quem são os colegas de prisão de Lula em Curitiba 
395,https://www3.uol.com.br/uolmais/2018/04/10/lula-conseguiu-vitoria-politica-mesmo-em-sua-prisao-diz-lindbergh.htm,BBC Brasil
396,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/09/apos-provocacoes-youtuber-acusa-ciro-gomes-de-agressao-pre-candidato-nega.htm, Temer dá posse a novos ministros e muda pasta de Moreira Franco 
397,https://www3.uol.com.br/uolmais/2018/04/09/marina-nega-omissao-e-diz-que-sua-fala-e-diferente-das-do-pt-e-psdb.htm,UOL Notícias - Política
398,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/09/marina-nega-omissao-e-admite-se-eu-ganhar-com-10-s-de-tv-sera-um-milagre-do-povo-e-de-deus.htm," Em conferência na Espanha, Dilma diz que PT não retirará candidatura de Lula "
399,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/09/pt-reafirma-candidatura-de-lula-e-diz-que-prioridade-agora-e-a-liberdade-do-ex-presidente.htm,EFE
400,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/09/apos-provocacoes-youtuber-acusa-ciro-gomes-de-agressao-pre-candidato-nega.htm," Após provocações, youtuber acusa Ciro Gomes de agressão; pré-candidato nega "
401,https://www3.uol.com.br/uolmais/2018/04/09/marina-nega-omissao-e-diz-que-sua-fala-e-diferente-das-do-pt-e-psdb.htm,UOL Notícias - Política
402,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/09/marina-nega-omissao-e-admite-se-eu-ganhar-com-10-s-de-tv-sera-um-milagre-do-povo-e-de-deus.htm, Marina nega omissão e diz que sua fala é diferente das do PT e PSDB 
403,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/09/pt-reafirma-candidatura-de-lula-e-diz-que-prioridade-agora-e-a-liberdade-do-ex-presidente.htm,UOL Notícias
404,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/09/raquel-dodge-envia-parecer-ao-stf-contra-pedido-de-medida-cautelar-do-pen.htm," Marina nega omissão e admite: ""Se eu ganhar com 10 s de TV, será um milagre do povo e de Deus"" "
405,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/09/ciro-gomes-parece-que-a-lei-severa-so-funciona-para-o-pt-e-lula.htm,UOL Notícias - Política
406,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/09/ninguem-esta-acima-da-lei-diz-alckmin-sobre-prisao-de-lula.htm," PT reafirma candidatura de Lula e diz que prioridade agora é a ""liberdade"" do ex-presidente "
407,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/09/justica-federal-abre-execucao-da-pena-de-lula.htm,UOL Notícias - Política
408,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/09/advogado-de-lula-pede-que-audios-ofensivos-de-voo-sejam-investigados.htm, Raquel Dodge envia parecer ao STF contra pedido de mudança de prisão após 2ª instância 
409,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/09/ainda-sem-banho-de-sol-lula-le-elite-do-atraso-na-cadeia-relata-advogado.htm,Estadão Conteúdo - Política
410,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/09/pt-tenta-acordo-com-jungmann-e-pf-para-flexibilizar-visitas-a-lula-diz-gleisi.htm, Ciro Gomes: Parece que a lei severa só funciona para o PT e Lula 
411,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/09/longe-do-palanque-petista-ciro-e-lupi-querem-visitar-lula-na-cadeia.htm,Estadão Conteúdo - Política
412,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/09/kassab-oficializa-apoio-do-psd-a-doria-mas-ainda-nao-a-alckmin.htm," ""Ninguém está acima da lei"", diz Alckmin sobre prisão de Lula "
413,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/09/defesa-de-lula-deve-recorrer-de-decisao-de-fachin-que-negou-reclamacao.htm,Estadão Conteúdo - Política
414,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/09/homem-fura-bloqueio-policial-em-frente-a-prisao-de-lula-e-provoca-manuela-com-grito-pro-bolsonaro.htm, Justiça Federal abre execução da pena de Lula 
415,https://noticias.uol.com.br/ultimas-noticias/agencia-brasil/2018/04/09/governadores-do-nordeste-devem-visitar-lula-amanha-na-policia-federal.htm,Estadão Conteúdo - Política
416,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/09/manuela-diz-que-suspendeu-atividades-como-pre-candidata-por-liberdade-de-lula.htm, Advogado de Lula pede que áudios ofensivos de voo sejam investigados 
417,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/09/lula-nao-tera-o-cabelo-raspado-nem-usara-uniforme-enquanto-estiver-preso-na-pf.htm,Estadão Conteúdo - Política
418,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/09/presidenciaveis-dao-enfase-ao-social-por-votos-de-lula.htm," Ainda sem banho de sol, Lula lê Elite do Atraso na cadeia, relata advogado "
419,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000908479&t=vou-enfrentar-esquerdistas-outra-vez-nao-tenho-medo-diz-doria,UOL Notícias - Política
420,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/09/prisao-de-lula-acelera-tendencia-conservadora-na-america-latina-diz-wsj.htm," PT tenta acordo com Jungmann e PF para ""flexibilizar"" visitas a Lula, diz Gleisi "
421,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/09/entrada-na-pf-em-curitiba-e-controlada-militantes-comecam-dia-com-roda-de-violao.htm,UOL Notícias - Política
422,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/09/lula-indica-gleisi-como-sua-porta-voz.htm," Longe do palanque petista, Ciro e Lupi querem visitar Lula na cadeia "
423,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/08/vaza-audio-de-voo-de-lula-manda-esse-lixo-janela-abaixo.htm,Estadão Conteúdo - Política
424,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/08/como-e-a-rotina-de-lula-na-cadeia.htm," Kassab oficializa apoio do PSD a Doria, mas ainda não a Alckmin "
425,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/08/governadores-do-nordeste-querem-visitar-lula-em-curitiba-na-terca-feira.htm,Estadão Conteúdo - Política
426,https://www3.uol.com.br/uolmais/2018/04/08/em-video-gravado-antes-de-ser-preso-lula-diz-que-moro-tem-mente-doentia.htm, Defesa de Lula deve recorrer de decisão de Fachin que negou reclamação 
427,https://noticias.uol.com.br/ultimas-noticias/deutschewelle/2018/04/08/quais-opcoes-legais-restaram-para-lula.htm,Estadão Conteúdo - Política
428,http://congressoemfoco.uol.com.br/noticias/em-meio-a-prisao-de-lula-marina-oficializa-pre-candidatura-e-joaquim-barbosa-de-filia-ao-psb/, Homem fura bloqueio policial em frente à prisão de Lula e provoca Manuela com grito pró-Bolsonaro 
429,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/08/alckmin-sai-com-promessas-em-atraso.htm,UOL Notícias - Política
430,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/08/analise-quem-vai-disputar-os-votos-de-lula-na-esquerda.htm, Análise: Quem vai disputar os votos de Lula na esquerda? 
431,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/08/gleisi-diz-que-havera-vigilia-em-curitiba-ate-que-lula-seja-solto.htm,UOL Notícias - Política
432,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/07/lula-e-preso-ex-presidente-chega-a-curitiba-para-comecar-a-cumprir-pena.htm," Gleisi diz que haverá ""vigília"" em Curitiba até que Lula seja solto "
433,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2018/04/07/no-twitter-alckmin-critica-discursos-populistas-e-mentirosos.htm,UOL Notícias - Política
434,https://www3.uol.com.br/uolmais/2018/04/07/lula-deixa-sindicato-dos-metalurgicos.htm, Lula é preso; ex-presidente chega a Curitiba para começar a cumprir pena 
435,http://www.band.com.br/noticias/eleicoes/conteudo.asp?ID=100000908376&t=marina-silva-lanca-pre-candidatura-e-comenta-situacao-de-lula,UOL Notícias - Política
